-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
0.060000; 0.998201
0.160000; 0.987227
0.260000; 0.966390
0.360000; 0.935897
0.460000; 0.896052
0.560000; 0.847253
0.660000; 0.789984
0.760000; 0.724809
0.860000; 0.652358
0.960000; 0.573310
1.060000; 0.488348
1.160000; 0.398074
1.260000; 0.302753
1.360000; 0.201304
1.460000; 0.082482
1.560000; NaN
1.660000; NaN
1.760000; 0.125456
1.860000; 0.230633
1.960000; 0.323808
2.060000; 0.409811
2.160000; 0.489141
2.260000; 0.561534
2.360000; 0.626577
2.460000; 0.683882
2.560000; 0.733159
2.660000; 0.774229
2.760000; 0.807005
2.860000; 0.831418
2.960000; 0.847270
3.060000; 0.853967
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
0.060000; 0.998201
0.160000; 0.987227
0.260000; 0.966390
0.360000; 0.935897
0.460000; 0.896052
0.560000; 0.847253
0.660000; 0.789984
0.760000; 0.724809
0.860000; 0.652358
0.960000; 0.573310
1.060000; 0.488348
1.160000; 0.398074
1.260000; 0.302753
1.360000; 0.201304
1.460000; 0.082482
1.560000; NaN
1.660000; NaN
1.760000; 0.125456
1.860000; 0.230633
1.960000; 0.323808
2.060000; 0.409811
2.160000; 0.489141
2.260000; 0.561534
2.360000; 0.626577
2.460000; 0.683882
2.560000; 0.733159
2.660000; 0.774229
2.760000; 0.807005
2.860000; 0.831418
2.960000; 0.847270
3.060000; 0.853967
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
0.060000; 0.998201
0.160000; 0.987227
0.260000; 0.966390
0.360000; 0.935897
0.460000; 0.896052
0.560000; 0.847253
0.660000; 0.789984
0.760000; 0.724809
0.860000; 0.652358
0.960000; 0.573310
1.060000; 0.488348
1.160000; 0.398074
1.260000; 0.302753
1.360000; 0.201304
1.460000; 0.082482
1.560000; NaN
1.660000; NaN
1.760000; 0.125456
1.860000; 0.230633
1.960000; 0.323808
2.060000; 0.409811
2.160000; 0.489141
2.260000; 0.561534
2.360000; 0.626577
2.460000; 0.683882
2.560000; 0.733159
2.660000; 0.774229
2.760000; 0.807005
2.860000; 0.831418
2.960000; 0.847270
3.060000; 0.853967
-3.140000; 0.851811
-3.040000; 0.853412
-2.940000; 0.844804
-2.840000; 0.827211
-2.740000; 0.801116
-2.640000; 0.766677
-2.540000; 0.723956
-2.440000; 0.673056
-2.340000; 0.614176
-2.240000; 0.547630
-2.140000; 0.473817
-2.040000; 0.393143
-1.940000; 0.305792
-1.840000; 0.210915
-1.740000; 0.100785
-1.640000; NaN
-1.540000; NaN
-1.440000; 0.109980
-1.340000; 0.222266
-1.240000; 0.322235
-1.140000; 0.416532
-1.040000; 0.505782
-0.940000; 0.589614
-0.840000; 0.667398
-0.740000; 0.738447
-0.640000; 0.802089
-0.540000; 0.857707
-0.440000; 0.904751
-0.340000; 0.942755
-0.240000; 0.971338
-0.140000; 0.990216
-0.040000; 0.999200
0.060000; 0.998201
0.160000; 0.987227
0.260000; 0.966390
0.360000; 0.935897
0.460000; 0.896052
0.560000; 0.847253
0.660000; 0.789984
0.760000; 0.724809
0.860000; 0.652358
0.960000; 0.573310
1.060000; 0.488348
1.160000; 0.398074
1.260000; 0.302753
1.360000; 0.201304
1.460000; 0.082482
1.560000; NaN
1.660000; NaN
1.760000; 0.125456
1.860000; 0.230633
1.960000; 0.323808
2.060000; 0.409811
2.160000; 0.489141
2.260000; 0.561534
2.360000; 0.626577
2.460000; 0.683882
2.560000; 0.733159
2.660000; 0.774229
2.760000; 0.807005
2.860000; 0.831418
2.960000; 0.847270
3.060000; 0.853967
